2.0440140230408112e-23 2.837352734455236e-13
3.8789097711234463e-23 3.0282094766695976e-13
5.973236048744397e-23 3.3006456904878484e-13
7.891824510837739e-23 3.7537943280911755e-13
9.134514801762005e-23 4.0897021260655347e-13
9.232470296490585e-23 4.163600255825478e-13
