1.7455628235338626e-22 7.772289806915359e-13
5.468940844605353e-22 2.3908653782848e-12
8.842449346175207e-22 3.869854140247509e-12
2.025123964242964e-21 9.01240252955489e-12
4.735907657994899e-21 2.0766352778456224e-11
1.443026124267253e-20 6.387746219686502e-11
5.649579560963668e-20 2.4865182283160375e-10
1.5506871696097604e-19 6.946172518423354e-10
3.5023120527778098e-19 1.68827690438498e-9
5.702278009045844e-19 3.207697448568996e-9
